index_id,date_anio,date,day_week,close,open,high,low,adj_close,var_day,volume
03282,1992,1992-12-22,2,440.31,440.7,441.64,438.25,440.31,-0.09,250430000
03283,1992,1992-12-23,3,439.03,440.29,441.11,439.03,439.03,-0.29,234140000
03284,1992,1992-12-24,4,439.77,439.03,439.81,439.03,439.77,0.17,95240000
03285,1992,1992-12-28,1,439.15,439.77,439.77,437.26,439.15,-0.14,143970000
03286,1992,1992-12-29,2,437.98,439.15,442.65,437.6,437.98,-0.27,213660000
03287,1992,1992-12-30,3,438.82,437.98,439.37,437.12,438.82,0.19,183930000
03288,1992,1992-12-31,4,435.71,438.82,439.59,435.71,435.71,-0.71,165910000
03289,1993,1993-01-04,1,435.38,435.7,437.32,434.48,435.38,-0.08,201210000
03290,1993,1993-01-05,2,434.34,435.38,435.4,433.55,434.34,-0.24,240350000
03291,1993,1993-01-06,3,434.52,434.34,435.17,432.52,434.52,0.04,295240000
03292,1993,1993-01-07,4,430.73,434.52,435.46,429.76,430.73,-0.88,304850000
03293,1993,1993-01-08,5,429.05,430.73,430.73,426.88,429.05,-0.39,263470000
03294,1993,1993-01-11,1,430.95,429.04,431.04,429.01,430.95,0.44,217150000
03295,1993,1993-01-12,2,431.04,430.95,431.39,428.19,431.04,0.02,239410000
03296,1993,1993-01-13,3,433.03,431.03,433.44,429.99,433.03,0.46,245360000
03297,1993,1993-01-14,4,435.94,433.08,435.96,433.08,435.94,0.67,281040000
03298,1993,1993-01-15,5,437.15,435.87,439.49,435.84,437.15,0.28,309720000
03299,1993,1993-01-18,1,436.84,437.13,437.13,435.92,436.84,-0.07,196030000
03300,1993,1993-01-19,2,435.13,436.84,437.7,434.59,435.13,-0.39,283240000
03301,1993,1993-01-20,3,433.37,435.14,436.23,433.37,433.37,-0.41,268790000
03302,1993,1993-01-21,4,435.49,433.37,435.75,432.48,435.49,0.49,257620000
03303,1993,1993-01-22,5,436.11,435.49,437.81,435.49,436.11,0.14,293320000
03304,1993,1993-01-25,1,440.01,436.11,440.53,436.11,440.01,0.89,288740000
03305,1993,1993-01-26,2,439.95,440.05,442.66,439.54,439.95,-0.01,314110000
03306,1993,1993-01-27,3,438.11,439.95,440.04,436.82,438.11,-0.42,277020000
03307,1993,1993-01-28,4,438.66,438.13,439.14,437.3,438.66,0.13,256980000
03308,1993,1993-01-29,5,438.78,438.67,438.93,436.91,438.78,0.03,247200000
03309,1993,1993-02-01,1,442.52,438.78,442.52,438.78,442.52,0.85,238570000
03310,1993,1993-02-02,2,442.55,442.52,442.87,440.76,442.55,0.01,271560000
03311,1993,1993-02-03,3,447.2,442.56,447.35,442.56,447.2,1.04,345410000
03312,1993,1993-02-04,4,449.56,447.2,449.86,447.2,449.56,0.52,351140000
03313,1993,1993-02-05,5,448.93,449.56,449.56,446.95,448.93,-0.14,324710000
03314,1993,1993-02-08,1,447.85,448.94,450.04,447.7,447.85,-0.24,243400000
03315,1993,1993-02-09,2,445.33,448.04,448.04,444.52,445.33,-0.57,240410000
03316,1993,1993-02-10,3,446.23,445.33,446.37,444.24,446.23,0.2,251910000
03317,1993,1993-02-11,4,447.66,446.21,449.36,446.21,447.66,0.32,257190000
03318,1993,1993-02-12,5,444.58,447.66,447.7,444.58,444.58,-0.69,216810000
03319,1993,1993-02-16,2,433.91,444.53,444.53,433.47,433.91,-2.46,332850000
03320,1993,1993-02-17,3,433.3,433.93,433.97,430.92,433.3,-0.14,302210000
03321,1993,1993-02-18,4,431.9,433.3,437.79,428.25,431.9,-0.32,311180000
03322,1993,1993-02-19,5,434.22,431.93,434.26,431.68,434.22,0.53,310700000
03323,1993,1993-02-22,1,435.24,434.21,436.49,433.53,435.24,0.23,311570000
03324,1993,1993-02-23,2,434.8,435.34,436.84,432.41,434.8,-0.1,329060000
03325,1993,1993-02-24,3,440.87,434.76,440.87,434.68,440.87,1.38,316750000
03326,1993,1993-02-25,4,442.34,440.7,442.34,439.67,442.34,0.33,252860000
03327,1993,1993-02-26,5,443.38,442.34,443.77,440.98,443.38,0.23,234160000
03328,1993,1993-03-01,1,442.01,443.38,444.18,441.34,442.01,-0.31,232460000
03329,1993,1993-03-02,2,447.9,442.0,447.91,441.07,447.9,1.32,269750000
03330,1993,1993-03-03,3,449.26,447.9,450.0,447.73,449.26,0.3,277380000
03331,1993,1993-03-04,4,447.34,449.26,449.52,446.72,447.34,-0.43,234220000
03332,1993,1993-03-05,5,446.11,447.34,449.59,445.56,446.11,-0.28,253480000
03333,1993,1993-03-08,1,454.71,446.12,454.71,446.12,454.71,1.89,275290000
03334,1993,1993-03-09,2,454.4,454.67,455.52,453.68,454.4,-0.07,290670000
03335,1993,1993-03-10,3,456.33,454.4,456.34,452.7,456.33,0.42,255610000
03336,1993,1993-03-11,4,453.72,456.35,456.76,453.48,453.72,-0.58,257060000
03337,1993,1993-03-12,5,449.83,453.7,453.7,447.04,449.83,-0.86,255420000
03338,1993,1993-03-15,1,451.43,449.83,451.43,449.4,451.43,0.35,195930000
03339,1993,1993-03-16,2,451.37,451.43,452.36,451.01,451.37,-0.01,218820000
03340,1993,1993-03-17,3,448.31,451.36,451.36,447.99,448.31,-0.68,241270000
03341,1993,1993-03-18,4,451.89,448.36,452.39,448.36,451.89,0.79,241180000
03342,1993,1993-03-19,5,450.18,451.9,453.32,449.91,450.18,-0.38,339660000
03343,1993,1993-03-22,1,448.88,450.17,450.17,446.08,448.88,-0.29,233190000
03344,1993,1993-03-23,2,448.76,448.88,449.8,448.3,448.76,-0.03,232730000
03345,1993,1993-03-24,3,448.07,448.71,450.9,446.1,448.07,-0.15,274300000
03346,1993,1993-03-25,4,450.88,448.09,451.75,447.93,450.88,0.62,251530000
03347,1993,1993-03-26,5,447.78,450.91,452.09,447.69,447.78,-0.69,226650000
03348,1993,1993-03-29,1,450.77,447.76,452.81,447.75,450.77,0.66,199970000
03349,1993,1993-03-30,2,451.97,450.79,452.06,449.63,451.97,0.27,231190000
03350,1993,1993-03-31,3,451.67,451.97,454.88,451.67,451.67,-0.07,279190000
03351,1993,1993-04-01,4,450.3,451.67,452.63,449.6,450.3,-0.3,234530000
03352,1993,1993-04-02,5,441.39,450.28,450.28,440.71,441.39,-2.02,323330000
03353,1993,1993-04-05,1,442.29,441.42,442.43,440.53,442.29,0.2,296080000
03354,1993,1993-04-06,2,441.16,442.29,443.38,439.48,441.16,-0.26,293680000
03355,1993,1993-04-07,3,442.73,441.16,442.73,440.5,442.73,0.35,300000000
03356,1993,1993-04-08,4,441.84,442.71,443.77,440.02,441.84,-0.2,284370000
03357,1993,1993-04-12,1,448.37,441.84,448.37,441.84,448.37,1.46,259690000
03358,1993,1993-04-13,2,449.22,448.41,450.4,447.66,449.22,0.19,286690000
03359,1993,1993-04-14,3,448.66,449.22,450.0,448.02,448.66,-0.12,257340000
03360,1993,1993-04-15,4,448.4,448.6,449.11,446.39,448.4,-0.06,259500000
03361,1993,1993-04-16,5,448.94,448.41,449.39,447.67,448.94,0.12,305160000
03362,1993,1993-04-19,1,447.46,448.94,449.14,445.85,447.46,-0.33,244710000
03363,1993,1993-04-20,2,445.1,447.46,447.46,441.81,445.1,-0.53,317990000
03364,1993,1993-04-21,3,443.63,445.09,445.77,443.08,443.63,-0.33,287300000
03365,1993,1993-04-22,4,439.46,443.55,445.73,439.46,439.46,-0.95,310390000
03366,1993,1993-04-23,5,437.03,439.49,439.49,436.82,437.03,-0.56,259810000
03367,1993,1993-04-26,1,433.54,437.03,438.35,432.3,433.54,-0.8,283260000
03368,1993,1993-04-27,2,438.01,433.52,438.02,433.14,438.01,1.02,284140000
03369,1993,1993-04-28,3,438.02,438.01,438.8,436.68,438.02,0.0,267980000
03370,1993,1993-04-29,4,438.89,438.02,438.96,435.59,438.89,0.2,249760000
03371,1993,1993-04-30,5,440.19,438.89,442.29,438.89,440.19,0.3,247460000
03372,1993,1993-05-03,1,442.46,440.19,442.59,438.25,442.46,0.51,224970000
03373,1993,1993-05-04,2,444.05,442.58,445.19,442.45,444.05,0.36,268310000
03374,1993,1993-05-05,3,444.52,443.98,446.09,443.76,444.52,0.11,274240000
03375,1993,1993-05-06,4,443.26,444.6,444.81,442.9,443.26,-0.28,255460000
03376,1993,1993-05-07,5,442.31,443.28,443.7,441.69,442.31,-0.21,223570000
03377,1993,1993-05-10,1,442.8,442.34,445.42,442.05,442.8,0.11,235580000
03378,1993,1993-05-11,2,444.36,442.8,444.57,441.52,444.36,0.35,218480000
03379,1993,1993-05-12,3,444.8,444.32,445.16,442.87,444.8,0.1,255680000
03380,1993,1993-05-13,4,439.23,444.75,444.75,439.23,439.23,-1.27,293920000
03381,1993,1993-05-14,5,439.56,439.22,439.82,438.1,439.56,0.08,252910000
03382,1993,1993-05-17,1,440.37,439.56,440.38,437.83,440.37,0.18,227580000
03383,1993,1993-05-18,2,440.32,440.39,441.26,437.95,440.32,-0.01,264300000
03384,1993,1993-05-19,3,447.57,440.32,447.86,436.86,447.57,1.62,342420000
03385,1993,1993-05-20,4,450.59,447.57,450.59,447.36,450.59,0.67,289160000
03386,1993,1993-05-21,5,445.84,450.59,450.59,444.89,445.84,-1.07,279120000
03387,1993,1993-05-24,1,448.0,445.84,448.44,445.26,448.0,0.48,197990000
03388,1993,1993-05-25,2,448.85,448.0,449.04,447.7,448.85,0.19,222090000
03389,1993,1993-05-26,3,453.44,448.85,453.51,448.82,453.44,1.01,274230000
03390,1993,1993-05-27,4,452.41,453.44,454.55,451.14,452.41,-0.23,300810000
03391,1993,1993-05-28,5,450.19,452.41,452.41,447.67,450.19,-0.49,207820000
03392,1993,1993-06-01,2,453.83,450.23,455.63,450.23,453.83,0.8,229690000
03393,1993,1993-06-02,3,453.85,453.83,454.53,452.68,453.85,0.0,295560000
03394,1993,1993-06-03,4,452.49,453.84,453.85,451.12,452.49,-0.3,285570000
03395,1993,1993-06-04,5,450.06,452.43,452.43,448.92,450.06,-0.54,226440000
03396,1993,1993-06-07,1,447.69,450.07,450.75,447.32,447.69,-0.53,236920000
03397,1993,1993-06-08,2,444.71,447.65,447.65,444.31,444.71,-0.67,240640000
03398,1993,1993-06-09,3,445.78,444.71,447.39,444.66,445.78,0.24,249030000
03399,1993,1993-06-10,4,445.38,445.78,446.22,444.09,445.38,-0.09,232600000
03400,1993,1993-06-11,5,447.26,445.38,448.19,445.38,447.26,0.42,256750000
03401,1993,1993-06-14,1,447.71,447.26,448.64,447.23,447.71,0.1,210440000
03402,1993,1993-06-15,2,446.27,447.73,448.28,446.18,446.27,-0.32,234110000
03403,1993,1993-06-16,3,447.43,446.27,447.43,443.61,447.43,0.26,267500000
03404,1993,1993-06-17,4,448.54,447.43,448.98,446.91,448.54,0.25,239810000
03405,1993,1993-06-18,5,443.68,448.54,448.59,443.68,443.68,-1.1,300500000
03406,1993,1993-06-21,1,446.22,443.68,446.22,443.68,446.22,0.57,223650000
03407,1993,1993-06-22,2,445.93,446.25,446.29,444.94,445.93,-0.07,259530000
03408,1993,1993-06-23,3,443.19,445.96,445.96,443.19,443.19,-0.62,278260000
03409,1993,1993-06-24,4,446.62,443.04,447.21,442.5,446.62,0.77,267450000
03410,1993,1993-06-25,5,447.6,446.62,448.64,446.62,447.6,0.22,210430000
03411,1993,1993-06-28,1,451.85,447.6,451.9,447.6,451.85,0.94,242090000
03412,1993,1993-06-29,2,450.69,451.89,451.9,449.67,450.69,-0.26,276310000
03413,1993,1993-06-30,3,450.53,450.69,451.47,450.15,450.53,-0.04,281120000
03414,1993,1993-07-01,4,449.02,450.54,451.15,448.71,449.02,-0.34,292040000
03415,1993,1993-07-02,5,445.84,449.02,449.02,445.2,445.84,-0.71,220750000
03416,1993,1993-07-06,2,441.43,445.86,446.87,441.42,441.43,-1.0,234810000
03417,1993,1993-07-07,3,442.83,441.4,443.63,441.4,442.83,0.32,253170000
03418,1993,1993-07-08,4,448.64,442.84,448.64,442.84,448.64,1.3,282910000
03419,1993,1993-07-09,5,448.11,448.64,448.94,446.74,448.11,-0.12,235210000
03420,1993,1993-07-12,1,448.98,448.13,449.11,447.71,448.98,0.19,202310000
03421,1993,1993-07-13,2,448.09,449.0,450.7,448.07,448.09,-0.2,236720000
03422,1993,1993-07-14,3,450.08,448.08,451.12,448.08,450.08,0.44,297430000
03423,1993,1993-07-15,4,449.22,450.09,450.12,447.26,449.22,-0.19,277810000
03424,1993,1993-07-16,5,445.75,449.07,449.08,445.66,445.75,-0.78,263100000
03425,1993,1993-07-19,1,446.03,445.75,446.78,444.83,446.03,0.06,216370000
03426,1993,1993-07-20,2,447.31,446.03,447.63,443.71,447.31,0.29,277420000
03427,1993,1993-07-21,3,447.18,447.28,447.5,445.84,447.18,-0.03,278590000
03428,1993,1993-07-22,4,444.51,447.18,447.23,443.72,444.51,-0.6,249630000
03429,1993,1993-07-23,5,447.1,444.54,447.1,444.54,447.1,0.58,222170000
03430,1993,1993-07-26,1,449.09,447.06,449.5,447.04,449.09,0.44,222580000
03431,1993,1993-07-27,2,448.24,449.0,449.44,446.76,448.24,-0.19,256750000
03432,1993,1993-07-28,3,447.19,448.25,448.61,446.59,447.19,-0.23,273100000
03433,1993,1993-07-29,4,450.24,447.19,450.77,447.19,450.24,0.68,261240000
03434,1993,1993-07-30,5,448.13,450.19,450.22,446.98,448.13,-0.47,254420000
03435,1993,1993-08-02,1,450.15,448.13,450.15,448.03,450.15,0.45,230380000
03436,1993,1993-08-03,2,449.27,450.15,450.43,447.59,449.27,-0.2,253110000
03437,1993,1993-08-04,3,448.54,449.27,449.72,447.93,448.54,-0.16,230040000
03438,1993,1993-08-05,4,448.13,448.55,449.61,446.94,448.13,-0.09,261900000
03439,1993,1993-08-06,5,448.68,448.13,449.26,447.87,448.68,0.12,221170000
03440,1993,1993-08-09,1,450.72,448.68,451.51,448.31,450.72,0.45,232750000
03441,1993,1993-08-10,2,449.45,450.71,450.71,449.1,449.45,-0.28,255520000
03442,1993,1993-08-11,3,450.46,449.6,451.0,449.6,450.46,0.22,268330000
03443,1993,1993-08-12,4,448.96,450.47,451.63,447.53,448.96,-0.33,278530000
03444,1993,1993-08-13,5,450.14,448.97,450.25,448.97,450.14,0.26,214370000
03445,1993,1993-08-16,1,452.38,450.25,453.41,450.25,452.38,0.5,233640000
03446,1993,1993-08-17,2,453.13,452.38,453.7,451.96,453.13,0.17,261320000
03447,1993,1993-08-18,3,456.04,453.21,456.99,453.21,456.04,0.64,312940000
03448,1993,1993-08-19,4,456.43,456.01,456.76,455.2,456.43,0.09,293330000
03449,1993,1993-08-20,5,456.16,456.51,456.68,454.6,456.16,-0.06,276800000
03450,1993,1993-08-23,1,455.23,456.12,456.12,454.29,455.23,-0.2,212500000
03451,1993,1993-08-24,2,459.77,455.23,459.77,455.04,459.77,0.99,270700000
03452,1993,1993-08-25,3,460.13,459.75,462.04,459.3,460.13,0.08,301650000
03453,1993,1993-08-26,4,461.04,460.04,462.87,458.82,461.04,0.2,254070000
03454,1993,1993-08-27,5,460.54,461.05,461.05,459.19,460.54,-0.11,196140000
03455,1993,1993-08-30,1,461.9,460.54,462.58,460.28,461.9,0.29,194180000
03456,1993,1993-08-31,2,463.56,461.9,463.56,461.29,463.56,0.36,252830000
03457,1993,1993-09-01,3,463.15,463.55,463.8,461.77,463.15,-0.09,245040000
03458,1993,1993-09-02,4,461.3,463.13,463.54,461.07,461.3,-0.4,259870000
03459,1993,1993-09-03,5,461.34,461.3,462.05,459.91,461.34,0.01,197160000
03460,1993,1993-09-07,2,458.52,461.34,462.07,457.95,458.52,-0.62,229500000
03461,1993,1993-09-08,3,456.65,458.52,458.53,453.75,456.65,-0.41,283100000
03462,1993,1993-09-09,4,457.5,456.65,458.11,455.17,457.5,0.19,258070000
03463,1993,1993-09-10,5,461.72,457.49,461.86,457.49,461.72,0.91,269950000
03464,1993,1993-09-13,1,462.06,461.7,463.38,461.41,462.06,0.07,244970000
03465,1993,1993-09-14,2,459.9,461.93,461.93,458.15,459.9,-0.47,258650000
03466,1993,1993-09-15,3,461.6,459.9,461.96,456.31,461.6,0.37,294410000
03467,1993,1993-09-16,4,459.43,461.54,461.54,459.0,459.43,-0.47,229700000
03468,1993,1993-09-17,5,458.83,459.43,459.43,457.09,458.83,-0.13,381370000
03469,1993,1993-09-20,1,455.05,458.84,459.91,455.0,455.05,-0.83,231130000
03470,1993,1993-09-21,2,452.95,455.05,455.8,449.64,452.95,-0.46,300310000
03471,1993,1993-09-22,3,456.2,452.94,456.92,452.94,456.2,0.71,298960000
03472,1993,1993-09-23,4,457.74,456.25,458.69,456.25,457.74,0.34,275350000
03473,1993,1993-09-24,5,457.63,457.74,458.56,456.92,457.63,-0.02,248270000
03474,1993,1993-09-27,1,461.8,457.63,461.81,457.63,461.8,0.9,244920000
03475,1993,1993-09-28,2,461.53,461.84,462.08,460.91,461.53,-0.06,243320000
03476,1993,1993-09-29,3,460.11,461.6,462.17,459.51,460.11,-0.31,277690000
03477,1993,1993-09-30,4,458.93,460.11,460.56,458.28,458.93,-0.26,280980000
03478,1993,1993-10-01,5,461.28,458.93,461.48,458.35,461.28,0.51,256880000
03479,1993,1993-10-04,1,461.34,461.28,461.8,460.02,461.34,0.01,229380000
03480,1993,1993-10-05,2,461.2,461.34,463.15,459.45,461.2,-0.03,294570000
03481,1993,1993-10-06,3,460.74,461.24,462.6,460.26,460.74,-0.1,277070000
03482,1993,1993-10-07,4,459.18,460.71,461.13,459.08,459.18,-0.34,255210000
03483,1993,1993-10-08,5,460.31,459.18,460.99,456.4,460.31,0.25,243600000
03484,1993,1993-10-11,1,460.88,460.31,461.87,460.31,460.88,0.12,183060000
03485,1993,1993-10-12,2,461.12,461.04,462.47,460.73,461.12,0.05,263970000
03486,1993,1993-10-13,3,461.49,461.12,461.98,460.76,461.49,0.08,290930000
03487,1993,1993-10-14,4,466.83,461.55,466.83,461.55,466.83,1.14,352530000
03488,1993,1993-10-15,5,469.5,466.83,471.1,466.83,469.5,0.57,366110000
03489,1993,1993-10-18,1,468.45,469.5,470.04,468.02,468.45,-0.22,329580000
03490,1993,1993-10-19,2,466.21,468.41,468.64,464.8,466.21,-0.48,304400000
03491,1993,1993-10-20,3,466.07,466.21,466.87,464.54,466.07,-0.03,305670000
03492,1993,1993-10-21,4,465.36,466.06,466.64,464.38,465.36,-0.15,289600000
03493,1993,1993-10-22,5,463.27,465.36,467.82,463.27,463.27,-0.45,301440000
03494,1993,1993-10-25,1,464.2,463.27,464.49,462.05,464.2,0.2,260310000
03495,1993,1993-10-26,2,464.3,464.2,464.32,462.65,464.3,0.02,284530000
03496,1993,1993-10-27,3,464.61,464.3,464.61,463.36,464.61,0.07,279830000
03497,1993,1993-10-28,4,467.73,464.52,468.76,464.52,467.73,0.67,301220000
03498,1993,1993-10-29,5,467.83,467.72,468.2,467.37,467.83,0.02,270570000
03499,1993,1993-11-01,1,469.1,467.83,469.11,467.33,469.1,0.27,256030000
03500,1993,1993-11-02,2,468.44,469.1,469.1,466.2,468.44,-0.14,304780000
03501,1993,1993-11-03,3,463.02,468.44,468.61,460.95,463.02,-1.17,342110000
03502,1993,1993-11-04,4,457.49,463.02,463.16,457.26,457.49,-1.21,323430000
03503,1993,1993-11-05,5,459.57,457.49,459.63,454.36,459.57,0.45,336890000
03504,1993,1993-11-08,1,460.21,459.57,461.54,458.78,460.21,0.14,234340000
03505,1993,1993-11-09,2,460.33,460.21,463.42,460.21,460.33,0.03,276360000
03506,1993,1993-11-10,3,463.72,460.4,463.72,459.57,463.72,0.73,283450000
03507,1993,1993-11-11,4,462.64,463.72,464.96,462.49,462.64,-0.23,283820000
03508,1993,1993-11-12,5,465.39,462.64,465.84,462.64,465.39,0.59,326240000
03509,1993,1993-11-15,1,463.75,465.39,466.13,463.01,463.75,-0.35,251030000
03510,1993,1993-11-16,2,466.74,463.75,466.74,462.97,466.74,0.64,303980000
03511,1993,1993-11-17,3,464.81,466.74,467.24,462.73,464.81,-0.42,316940000
03512,1993,1993-11-18,4,463.62,464.83,464.88,461.73,463.62,-0.26,313490000
03513,1993,1993-11-19,5,462.6,463.59,463.6,460.03,462.6,-0.22,302970000
03514,1993,1993-11-22,1,459.13,462.6,462.6,457.08,459.13,-0.76,280130000
03515,1993,1993-11-23,2,461.03,459.13,461.77,458.47,461.03,0.41,260400000
03516,1993,1993-11-24,3,462.36,461.03,462.9,461.03,462.36,0.29,230630000
03517,1993,1993-11-26,5,463.06,462.36,463.63,462.36,463.06,0.15,90220000
03518,1993,1993-11-29,1,461.9,463.06,464.83,461.83,461.9,-0.25,272710000
03519,1993,1993-11-30,2,461.79,461.9,463.62,460.45,461.79,-0.02,286660000
03520,1993,1993-12-01,3,461.89,461.93,464.47,461.63,461.89,0.02,293870000
03521,1993,1993-12-02,4,463.11,461.89,463.22,461.45,463.11,0.26,256370000
03522,1993,1993-12-03,5,464.89,463.13,464.89,462.67,464.89,0.38,268360000
03523,1993,1993-12-06,1,466.43,464.89,466.89,464.4,466.43,0.33,292370000
03524,1993,1993-12-07,2,466.76,466.43,466.77,465.44,466.76,0.07,285690000
03525,1993,1993-12-08,3,466.29,465.88,466.73,465.42,466.29,-0.1,314460000
03526,1993,1993-12-09,4,464.18,466.29,466.54,463.87,464.18,-0.45,287570000
03527,1993,1993-12-10,5,463.93,464.18,464.87,462.66,463.93,-0.05,245620000
03528,1993,1993-12-13,1,465.7,463.93,465.71,462.71,465.7,0.38,256580000
03529,1993,1993-12-14,2,463.06,465.73,466.12,462.46,463.06,-0.57,275050000
03530,1993,1993-12-15,3,461.84,463.06,463.69,461.84,461.84,-0.26,331770000
03531,1993,1993-12-16,4,463.34,461.86,463.98,461.86,463.34,0.32,284620000
03532,1993,1993-12-17,5,466.38,463.34,466.38,463.34,466.38,0.65,363750000
03533,1993,1993-12-20,1,465.85,466.38,466.9,465.53,465.85,-0.11,255900000
03534,1993,1993-12-21,2,465.3,465.84,465.92,464.03,465.3,-0.12,273370000
03535,1993,1993-12-22,3,467.32,465.08,467.38,465.08,467.32,0.43,272440000
03536,1993,1993-12-23,4,467.38,467.3,468.97,467.3,467.38,0.01,227240000
03537,1993,1993-12-27,1,470.54,467.4,470.55,467.35,470.54,0.67,171200000
03538,1993,1993-12-28,2,470.94,470.61,471.05,469.43,470.94,0.08,200960000
03539,1993,1993-12-29,3,470.58,470.88,471.29,469.87,470.58,-0.08,269570000
03540,1993,1993-12-30,4,468.64,470.58,470.58,468.09,468.64,-0.41,195860000
03541,1993,1993-12-31,5,466.45,468.66,470.75,466.45,466.45,-0.47,168590000
03542,1994,1994-01-03,1,465.44,466.51,466.94,464.36,465.44,-0.22,270140000
03543,1994,1994-01-04,2,466.89,465.44,466.89,464.44,466.89,0.31,326600000
03544,1994,1994-01-05,3,467.55,466.89,467.82,465.92,467.55,0.14,400030000
03545,1994,1994-01-06,4,467.12,467.55,469.0,467.02,467.12,-0.09,365960000
03546,1994,1994-01-07,5,469.9,467.09,470.26,467.03,469.9,0.59,324920000
03547,1994,1994-01-10,1,475.27,469.9,475.27,469.55,475.27,1.13,319490000
03548,1994,1994-01-11,2,474.13,475.27,475.28,473.27,474.13,-0.24,305490000
03549,1994,1994-01-12,3,474.17,474.13,475.06,472.14,474.17,0.01,310690000
03550,1994,1994-01-13,4,472.47,474.17,474.17,471.8,472.47,-0.36,277970000
03551,1994,1994-01-14,5,474.91,472.5,475.32,472.5,474.91,0.51,304920000
03552,1994,1994-01-17,1,473.3,474.91,474.91,472.84,473.3,-0.34,233980000
03553,1994,1994-01-18,2,474.25,473.3,475.19,473.29,474.25,0.2,308840000
03554,1994,1994-01-19,3,474.3,474.25,474.7,472.21,474.3,0.01,311370000
03555,1994,1994-01-20,4,474.98,474.3,475.0,473.42,474.98,0.14,310450000
03556,1994,1994-01-21,5,474.72,474.98,475.56,473.72,474.72,-0.05,346350000
03557,1994,1994-01-24,1,471.97,474.72,475.2,471.49,471.97,-0.58,296900000
03558,1994,1994-01-25,2,470.92,471.97,472.56,470.27,470.92,-0.22,326120000
03559,1994,1994-01-26,3,473.2,470.92,473.44,470.72,473.2,0.48,304660000
03560,1994,1994-01-27,4,477.05,473.2,477.52,473.2,477.05,0.81,346500000
03561,1994,1994-01-28,5,478.7,477.05,479.75,477.05,478.7,0.34,313140000
03562,1994,1994-01-31,1,481.61,478.7,482.85,478.7,481.61,0.6,322870000
03563,1994,1994-02-01,2,479.62,481.6,481.64,479.18,479.62,-0.41,322510000
03564,1994,1994-02-02,3,482.0,479.62,482.23,479.57,482.0,0.49,328960000
03565,1994,1994-02-03,4,480.71,481.96,481.96,478.71,480.71,-0.27,318350000
03566,1994,1994-02-04,5,469.81,480.68,481.02,469.28,469.81,-2.32,378380000
03567,1994,1994-02-07,1,471.76,469.81,472.09,467.57,471.76,0.41,348270000
03568,1994,1994-02-08,2,471.05,471.76,472.33,469.5,471.05,-0.15,318180000
03569,1994,1994-02-09,3,472.77,471.05,473.41,471.05,472.77,0.36,332670000
03570,1994,1994-02-10,4,468.93,472.81,473.13,468.91,468.93,-0.82,327250000
03571,1994,1994-02-11,5,470.18,468.93,471.13,466.89,470.18,0.27,213740000
03572,1994,1994-02-14,1,470.23,470.18,471.99,469.05,470.23,0.01,263190000
03573,1994,1994-02-15,2,472.52,470.23,473.41,470.23,472.52,0.48,306790000
03574,1994,1994-02-16,3,472.79,472.53,474.16,471.94,472.79,0.06,295450000
03575,1994,1994-02-17,4,470.34,472.79,475.12,468.44,470.34,-0.52,340030000
03576,1994,1994-02-18,5,467.69,470.29,471.09,466.07,467.69,-0.57,293210000
03577,1994,1994-02-22,2,471.46,467.69,471.65,467.58,471.46,0.8,270900000
03578,1994,1994-02-23,3,470.69,471.48,472.41,469.47,470.69,-0.16,309910000
03579,1994,1994-02-24,4,464.26,470.65,470.65,464.26,464.26,-1.38,342940000
03580,1994,1994-02-25,5,466.07,464.33,466.48,464.33,466.07,0.39,273680000
03581,1994,1994-02-28,1,467.14,466.07,469.16,466.07,467.14,0.23,268690000
03582,1994,1994-03-01,2,464.44,467.19,467.43,462.02,464.44,-0.58,304450000
03583,1994,1994-03-02,3,464.81,464.4,464.87,457.49,464.81,0.08,361130000
03584,1994,1994-03-03,4,463.01,464.81,464.83,462.5,463.01,-0.39,291790000
03585,1994,1994-03-04,5,464.74,463.03,466.16,462.41,464.74,0.37,311850000
03586,1994,1994-03-07,1,466.91,464.74,468.07,464.74,466.91,0.46,285590000
03587,1994,1994-03-08,2,465.88,466.92,467.79,465.02,465.88,-0.22,298110000
03588,1994,1994-03-09,3,467.06,465.94,467.42,463.4,467.06,0.25,309810000
03589,1994,1994-03-10,4,463.9,467.08,467.29,462.46,463.9,-0.68,369370000
03590,1994,1994-03-11,5,466.44,463.86,466.61,462.54,466.44,0.54,303890000
03591,1994,1994-03-14,1,467.39,466.44,467.6,466.08,467.39,0.2,260150000
03592,1994,1994-03-15,2,467.01,467.39,468.99,466.04,467.01,-0.08,303750000
03593,1994,1994-03-16,3,469.42,467.04,469.85,465.48,469.42,0.51,307640000
03594,1994,1994-03-17,4,470.9,469.42,471.05,468.62,470.9,0.31,303930000
03595,1994,1994-03-18,5,471.06,470.89,471.09,467.83,471.06,0.03,462240000
03596,1994,1994-03-21,1,468.54,471.06,471.06,467.23,468.54,-0.54,247380000
03597,1994,1994-03-22,2,468.8,468.4,470.47,467.88,468.8,0.06,282240000
03598,1994,1994-03-23,3,468.54,468.89,470.38,468.52,468.54,-0.06,281500000
03599,1994,1994-03-24,4,464.35,468.57,468.57,462.41,464.35,-0.9,303740000
03600,1994,1994-03-25,5,460.58,464.35,465.29,460.58,460.58,-0.82,249640000
03601,1994,1994-03-28,1,460.0,460.58,461.12,456.1,460.0,-0.13,287350000
03602,1994,1994-03-29,2,452.48,460.0,460.32,452.43,452.48,-1.66,305360000
